"survey_name","group","SID","scale_name","item","value"
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1485","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_prevention_other","BB-W1-1486","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","MCII_collective","BB-W1-1487","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1488","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1489","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1490","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1491","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1492","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1493","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1494","climate_change_cause","climate_change_cause",2
"BB-PRIME Wave 1 Combined","ES_prevention_other","BB-W1-1495","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1497","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","control","BB-W1-1498","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","MCII_individual","BB-W1-1500","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","other","BB-W1-1501","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1502","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1503","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1504","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","self","BB-W1-1505","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1506","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1507","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1508","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1509","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","other","BB-W1-1510","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1511","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1512","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","self","BB-W1-1513","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","other","BB-W1-1514","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","MCII_individual","BB-W1-1515","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","other","BB-W1-1517","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1518","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","MCII_individual","BB-W1-1519","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1520","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1521","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1522","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","self","BB-W1-1523","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1524","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","control","BB-W1-1525","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1526","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1527","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1528","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","self","BB-W1-1529","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1530","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1531","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1532","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1533","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1534","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","other","BB-W1-1535","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1536","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","MCII_individual","BB-W1-1537","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","control","BB-W1-1538","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1539","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1540","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","ES_prevention_other","BB-W1-1541","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1542","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","MCII_collective","BB-W1-1543","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","other","BB-W1-1544","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1545","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","MCII_collective","BB-W1-1546","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1547","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1548","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1549","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1550","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","self","BB-W1-1551","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1552","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1553","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1554","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1555","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","other","BB-W1-1556","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1557","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1558","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","MCII_individual","BB-W1-1559","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1560","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","self","BB-W1-1561","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1562","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","ES_prevention_other","BB-W1-1563","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1564","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1565","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1566","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1567","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","self","BB-W1-1568","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","self","BB-W1-1569","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","control","BB-W1-1570","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1571","climate_change_cause","climate_change_cause",2
"BB-PRIME Wave 1 Combined","control","BB-W1-1572","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1573","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","control","BB-W1-1574","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","MCII_individual","BB-W1-1575","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1576","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1577","climate_change_cause","climate_change_cause",2
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1578","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1579","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1580","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1581","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1583","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1584","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1585","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","MCII_individual","BB-W1-1586","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1587","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1588","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1589","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_other","BB-W1-1590","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1591","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1592","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1593","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1594","climate_change_cause","climate_change_cause",2
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1595","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","MCII_collective","BB-W1-1596","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1598","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1599","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1600","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","control","BB-W1-1601","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1602","climate_change_cause","climate_change_cause",2
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1603","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1604","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1605","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1606","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1607","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1608","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1609","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","ES_prevention_other","BB-W1-1610","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1611","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1612","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1613","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1614","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","control","BB-W1-1615","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1616","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1617","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1618","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","self","BB-W1-1619","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","MCII_individual","BB-W1-1620","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","other","BB-W1-1621","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","MCII_collective","BB-W1-1622","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1623","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","control","BB-W1-1624","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1625","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","MCII_collective","BB-W1-1626","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1627","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1628","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1629","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1630","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1631","climate_change_cause","climate_change_cause",2
"BB-PRIME Wave 1 Combined","control","BB-W1-1632","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_other","BB-W1-1633","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1634","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","MCII_individual","BB-W1-1635","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","MCII_collective","BB-W1-1636","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1637","climate_change_cause","climate_change_cause",2
"BB-PRIME Wave 1 Combined","MCII_individual","BB-W1-1638","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","MCII_individual","BB-W1-1639","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1640","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1641","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1642","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1643","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1644","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","MCII_individual","BB-W1-1645","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","MCII_individual","BB-W1-1646","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1647","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","control","BB-W1-1648","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_prevention_other","BB-W1-1649","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1650","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1651","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","self","BB-W1-1652","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1653","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1654","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1655","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1656","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1657","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1658","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","self","BB-W1-1659","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1660","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","MCII_collective","BB-W1-1661","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","self","BB-W1-1662","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1663","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","MCII_individual","BB-W1-1664","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1665","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","other","BB-W1-1666","climate_change_cause","climate_change_cause",2
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1667","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1668","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1669","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","MCII_collective","BB-W1-1670","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1671","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1672","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_other","BB-W1-1673","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1674","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1675","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1676","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","other","BB-W1-1677","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","self","BB-W1-1678","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","self","BB-W1-1679","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_other","BB-W1-1680","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1681","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","control","BB-W1-1682","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1683","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","control","BB-W1-1684","climate_change_cause","climate_change_cause",2
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1685","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1686","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1687","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","MCII_collective","BB-W1-1688","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1689","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1690","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1691","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1692","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1693","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1694","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","MCII_individual","BB-W1-1695","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1696","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","ES_prevention_other","BB-W1-1697","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1698","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1699","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1700","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1701","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","control","BB-W1-1702","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1704","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","control","BB-W1-1705","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1706","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1707","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1708","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_other","BB-W1-1709","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1710","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1711","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1712","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1713","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1714","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1715","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1716","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1717","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1718","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1719","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1721","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1722","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","control","BB-W1-1723","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","other","BB-W1-1724","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1725","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","self","BB-W1-1726","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1727","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_other","BB-W1-1728","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1729","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1730","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1731","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1732","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1733","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_other","BB-W1-1734","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","other","BB-W1-1735","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","other","BB-W1-1736","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1737","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_text","BB-W1-1738","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1739","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","other","BB-W1-1740","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1741","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_other","BB-W1-1742","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1743","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1744","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","self","BB-W1-1745","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","control","BB-W1-1746","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1747","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1748","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1749","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_quiz","BB-W1-1750","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1751","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","CF_general","BB-W1-1752","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","control","BB-W1-1753","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","other","BB-W1-1754","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1755","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","MCII_collective","BB-W1-1756","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1757","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","impact_text","BB-W1-1758","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1759","climate_change_cause","climate_change_cause",4
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1760","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_promotion_self","BB-W1-1761","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_promotion_other","BB-W1-1762","climate_change_cause","climate_change_cause",3
"BB-PRIME Wave 1 Combined","ES_prevention_self","BB-W1-1763","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","norm_quiz","BB-W1-1764","climate_change_cause","climate_change_cause",5
"BB-PRIME Wave 1 Combined","CF_personalized","BB-W1-1765","climate_change_cause","climate_change_cause",4
